"","X","LEA_NAME","SCH_NAME","isCHARTER","magnetSchoolStatus","city","MEMBER","zip","PctFreeLunch","SCH_TYPE_TEXT","TOTFRL","Census_AttainDiplomHigher","Census_LangHomeNotEnglish","Census_Pop25older","Census_TotalHouseholds","LAT","LON","AttendRate","PctProfELA","raceWHITE","numberHispanic","LEAID","NCESSCH"
"687",687,"Philadelphia City SD","Hopkinson Francis Sch","No","No","Philadelphia",907,19124,"100","Regular School",907,855213,325401,1035252,582594,40.00838,-75.102335,91.31,23.63,32,3,4218990,421899003742
"688",688,"Lampeter-Strasburg SD","Lampeter El Sch","No","No","Lampeter",581,17537,"20.309810671256454","Regular School",118,14978,1955,16485,8870,39.995403,-76.234072,NA,NA,483,0,4213110,421311006099
"689",689,"Philadelphia City SD","Elkin Lewis Sch","No","No","Philadelphia",862,19134,"100","Regular School",862,855213,325401,1035252,582594,39.996996,-75.120912,88.92,12.1,19,0,4218990,421899003688
"690",690,"Blue Ridge SD","Blue Ridge HS","No","No","New Milford",291,18834,"48.797250859106498","Regular School",142,4852,244,5541,3249,41.873446,-75.725138,93.61,76.47,268,1,4203900,420390004034
"691",691,"Interboro SD","Prospect Park Sch","No","No","Prospect Park",546,19076,"46.153846153846153","Regular School",252,15074,1266,16467,8980,39.886771,-75.305817,93.7,67.77,466,1,4212170,421217006508
"692",692,"Philadelphia City SD","Nebinger George W Sch","No","No","Philadelphia",380,19147,"100","Regular School",380,855213,325401,1035252,582594,39.936776,-75.153898,94.5,34.18,25,1,4218990,421899003650
"693",693,"Philadelphia City SD","Hancock John Sch","No","No","Philadelphia",509,19114,"100","Regular School",509,855213,325401,1035252,582594,40.067373,-74.989123,94.05,61.01,335,0,4218990,421899005041
"694",694,"Philadelphia City SD","Kensington Creative & Performing Arts HS","No","No","Philadelphia",501,19122,"100","Regular School",501,855213,325401,1035252,582594,39.97794,-75.133051,NA,NA,41,0,4218990,421899000901
"695",695,"Morrisville Borough SD","Morrisville HS","No","No","Morrisville",216,19067,"60.185185185185098","Regular School",130,5555,1461,6014,3389,40.20883,-74.789061,NA,NA,79,0,4215900,421590007315
"696",696,"Stroudsburg Area SD","Hamilton Twp El Sch","No",NA,"Sciota",NA,18354,"?","Regular School",NA,20357,5462,22891,11713,40.918613,-75.311754,NA,NA,NA,NA,4222860,422286003223
"697",697,"Upper Dublin SD","Sandy Run MS","No","No","Dresher",919,19025,"11.425462459194778","Regular School",105,17682,3101,18258,9441,40.128476,-75.170621,96.82,86.87,680,0,4224390,422439004943
"698",698,"Central Bucks SD","Tamanend MS","No","No","Warrington",869,18976,"12.7733026467203","Regular School",111,76834,10617,80091,41650,40.255371,-75.129444,95.72,85.13,730,0,4205310,420531001042
"699",699,"Tunkhannock Area SD","Tunkhannock MS","No","No","Tunkhannock",753,18657,"44.223107569721115","Regular School",333,12619,375,13692,7485,41.542317,-75.953966,95.59,60.95,712,0,4223850,422385004536
"700",700,"Lehigh Valley Charter High School for the Arts","Lehigh Valley Charter High School for th","Yes","No","Bethlehem",544,18018,"-0.18382352941176469","Regular School",-1,NA,NA,NA,NA,40.622454,-75.361945,NA,NA,404,0,4200099,420009900634
