AUN,SchoolNumber,aun2,LEAName,SchoolName,ReadingPctProf1314,EconDisadv,DataElement.1,DataElement.2,DataElement.3,DataElement.4,DataElement.5,DataElement.6,DataElement.7,DataElement.8,Attendance1314,GradRate1314,Academic1314,Grade3Read1314,MathPctProf1314,Reading1314,SciBio1314,NumBlack,DropRate,PctELL,NumFemale,SURVYEAR,NCESSCH,STID,SEASCH,FIPST,LEAID,SCHNO,LEANM,SCHNAM,PHONE,MSTREE,MCITY,MSTATE,MZIP,MZIP4,LSTREE,LCITY,LSTATE,LZIP,LZIP4,TYPE,STATUS,UNION,ULOCAL,LATCOD,LONCOD,CONUM,CONAME,CDCODE,BIES,RECONSTY,RECONSTF,SMEMPUP,ISMEMPUP,SFTEPUP,ISFTEPUP,SFLE,ISFLE,SPFEMALE,ISPFEMALE,SPWHITE,ISPWHITE,SPELM,ISPELM,FTE,GSLO,GSHI,PKOFFRD,KGOFFRD,G01OFFRD,G02OFFRD,G03OFFRD,G04OFFRD,G05OFFRD,G06OFFRD,G07OFFRD,G08OFFRD,G09OFFRD,G10OFFRD,G11OFFRD,G12OFFRD,UGOFFRD,LEVEL,TITLEISTAT,TITLEI,STITLI,MAGNET,CHARTR,SHARED,FRELCH,REDLCH,TOTFRL,PK,AMPKM,AMPKF,ASPKM,ASPKF,HIPKM,HIPKF,BLPKM,BLPKF,WHPKM,WHPKF,HPPKM,HPPKF,TRPKM,TRPKF,KG,AMKGM,AMKGF,ASKGM,ASKGF,HIKGM,HIKGF,BLKGM,BLKGF,WHKGM,WHKGF,HPKGM,HPKGF,TRKGM,TRKGF,G01,AM01M,AM01F,AS01M,AS01F,HI01M,HI01F,BL01M,BL01F,WH01M,WH01F,HP01M,HP01F,TR01M,TR01F,G02,AM02M,AM02F,AS02M,AS02F,HI02M,HI02F,BL02M,BL02F,WH02M,WH02F,HP02M,HP02F,TR02M,TR02F,G03,AM03M,AM03F,AS03M,AS03F,HI03M,HI03F,BL03M,BL03F,WH03M,WH03F,HP03M,HP03F,TR03M,TR03F,G04,AM04M,AM04F,AS04M,AS04F,HI04M,HI04F,BL04M,BL04F,WH04M,WH04F,HP04M,HP04F,TR04M,TR04F,G05,AM05M,AM05F,AS05M,AS05F,HI05M,HI05F,BL05M,BL05F,WH05M,WH05F,HP05M,HP05F,TR05M,TR05F,G06,AM06M,AM06F,AS06M,AS06F,HI06M,HI06F,BL06M,BL06F,WH06M,WH06F,HP06M,HP06F,TR06M,TR06F,G07,AM07M,AM07F,AS07M,AS07F,HI07M,HI07F,BL07M,BL07F,WH07M,WH07F,HP07M,HP07F,TR07M,TR07F,G08,AM08M,AM08F,AS08M,AS08F,HI08M,HI08F,BL08M,BL08F,WH08M,WH08F,HP08M,HP08F,TR08M,TR08F,G09,AM09M,AM09F,AS09M,AS09F,HI09M,HI09F,BL09M,BL09F,WH09M,WH09F,HP09M,HP09F,TR09M,TR09F,G10,AM10M,AM10F,AS10M,AS10F,HI10M,HI10F,BL10M,BL10F,WH10M,WH10F,HP10M,HP10F,TR10M,TR10F,G11,AM11M,AM11F,AS11M,AS11F,HI11M,HI11F,BL11M,BL11F,WH11M,WH11F,HP11M,HP11F,TR11M,TR11F,G12,AM12M,AM12F,AS12M,AS12F,HI12M,HI12F,BL12M,BL12F,WH12M,WH12F,HP12M,HP12F,TR12M,TR12F,UG,AMUGM,AMUGF,ASUGM,ASUGF,HIUGM,HIUGF,BLUGM,BLUGF,WHUGM,WHUGF,HPUGM,HPUGF,TRUGM,TRUGF,MEMBER,AM,AMALM,AMALF,ASIAN,ASALM,ASALF,HISP,HIALM,HIALF,BLACK,BLALM,BLALF,WHITE,WHALM,WHALF,PACIFIC,HPALM,HPALF,TR,TRALM,TRALF,TOTETH,VIRTUALSTAT,NSLPSTATUS,CHARTAUTH1,CHARTAUTH2,list,schNames,cs,schSize,hs,poorest
105252602,2003,1052526022003,Erie City SD,DIEHL EL SCH, ,89.61,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.89,NA,60.7,35.85,45.82,38.26,50.55,41.93,0,18,50.09,2013,420930002003,105252602,2003,42,4209300,02003,ERIE CITY SD,DIEHL SCH,8148746585,2327 FAIRMOUNT PKWY,ERIE,PA,16510,1401,2327 FAIRMOUNT PARKWAY,ERIE,PA,16510,1401,1,1,000,12,42.133,-80.0239,42049,ERIE COUNTY,4203,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,34,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,536,0,536,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,60,0,0,1,1,5,6,11,15,7,14,0,0,0,0,81,0,0,3,2,5,7,22,18,12,12,0,0,0,0,72,0,0,3,4,7,6,15,16,13,8,0,0,0,0,59,0,0,2,1,2,4,15,11,13,9,0,0,1,1,56,0,0,5,4,2,3,12,9,10,7,0,0,3,1,49,0,0,2,2,6,5,5,11,3,11,0,0,2,2,63,0,0,2,6,3,5,16,14,9,7,0,0,0,1,59,0,0,1,1,4,7,13,12,10,8,1,0,1,1,40,0,0,2,1,4,3,6,5,9,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,539,0,0,0,43,21,22,84,38,46,226,115,111,170,86,84,1,1,0,15,8,7,539,VIRTUALNO,NSLPPRO2,N,N,0, ,0,3, ,1
126515001,3650,1265150013650,Philadelphia City SD,NEBINGER GEORGE W SCH, ,89.57,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.52,NA,62.1,53.13,52.85,43.01,32.88,50.43,0,13.91,50.14,2013,421899003650,126515001,3650,42,4218990,03650,PHILADELPHIA CITY SD,NEBINGER GEORGE W SCH,2159526202,601 CARPENTER ST,PHILADELPHIA,PA,19147,2907,601 CARPENTER ST,PHILADELPHIA,PA,19147,2907,1,1,000,11,39.9368,-75.1539,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,26.52,PK,08,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,309,0,309,36,0,0,3,4,6,4,3,4,2,9,0,0,0,1,29,0,0,2,2,5,9,5,4,0,0,0,0,1,1,46,1,1,2,3,3,7,8,12,0,1,1,0,2,5,28,0,0,2,0,3,5,8,7,2,0,0,0,1,0,33,0,0,2,2,3,4,14,6,0,0,0,0,1,1,35,0,0,0,1,3,2,12,12,0,2,0,0,2,1,41,0,0,1,1,1,5,10,17,2,0,0,0,2,2,30,0,0,3,3,4,2,6,7,5,0,0,0,0,0,29,0,0,1,3,3,6,12,3,0,1,0,0,0,0,38,0,0,3,0,2,2,13,11,7,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,345,2,1,1,38,19,19,79,33,46,174,91,83,31,18,13,1,1,0,20,9,11,345,VIRTUALNO,NSLPNO,N,N,0, ,0,1, ,1
102027451,7880,1020274517880,Pittsburgh SD,PITTSBURGH KING K-8, ,89.44,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.09,NA,68.0,41.18,48.96,35.83,44.74,88,0,.48,50.56,2013,421917006761,102027451,7880,42,4219170,06761,PITTSBURGH SD,PITTSBURGH KING K-8,4123234160,50 MONTGOMERY PLACE,PITTSBURGH,PA,15212, ,50 MONTGOMERY PLACE,PITTSBURGH,PA,15212, ,1,1,000,11,40.4548,-80.0046,42003,ALLEGHENY COUNTY,4214,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,42,PK,08,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,555,4,559,46,0,0,0,0,1,1,20,21,0,0,0,0,2,1,110,0,0,0,0,1,1,52,43,3,2,0,0,4,4,114,0,0,0,1,0,1,47,51,5,2,0,0,4,3,61,0,0,0,0,0,0,32,17,2,1,0,0,3,6,57,0,0,0,0,0,0,20,28,1,3,0,0,3,2,57,0,0,0,0,0,0,21,30,0,1,0,0,1,4,45,0,0,0,1,0,0,21,20,1,0,0,0,2,0,42,0,0,0,0,0,0,17,20,0,2,0,0,0,3,54,0,0,1,0,0,0,24,27,1,0,0,0,0,1,39,0,0,0,0,0,0,20,19,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,625,0,0,0,3,1,2,5,2,3,550,274,276,24,13,11,0,0,0,43,19,24,625,VIRTUALNO,NSLPPRO2,N,N,1,Pittsburgh King K-8,0,3, ,1
121390302,8140,1213903028140,Allentown City SD,LUIS A. RAMOS EL SCH, ,89.37,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.4,NA,56.7,45.16,52.76,42.5,50.86,13.98,Not Applicable,7.83,48.99,2013,420228007364,121390302,8140,42,4202280,07364,ALLENTOWN CITY SD,LUIS A. RAMOS EL SCH,4847654841,1430 WEST ALLEN ST,ALLENTOWN,PA,18102, ,1430 WEST ALLEN ST,ALLENTOWN,PA,18102, ,1,1,000,12,40.6064,-75.4905,42077,LEHIGH COUNTY,4215,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,43,PK,05,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,718,44,762,39,0,0,0,0,17,13,0,4,2,2,0,0,0,1,136,0,0,0,1,55,52,6,6,4,4,2,1,2,3,177,0,0,0,0,69,65,15,10,6,3,1,0,7,1,145,0,0,1,0,52,60,15,5,7,1,0,0,2,2,138,1,0,0,0,44,55,9,10,3,6,0,0,3,7,130,0,0,1,0,49,49,12,9,3,5,1,0,0,1,129,0,0,0,0,48,49,13,11,6,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,894,1,1,0,3,2,1,677,334,343,125,70,55,54,31,23,5,4,1,29,14,15,894,VIRTUALNO,NSLPNO,N,N,0, ,0,4, ,1
118403302,7936,1184033027936,Hazleton Area SD,HAZLETON EL/MS, ,89.33,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.32,NA,56.5,50.70,44.48,44.11,41.39,3.21,0.1,21.14,48.5,2013,421170006115,118403302,7936,42,4211700,06115,HAZLETON AREA SD,HAZLETON EL/MS,5704593111,700 NORTH WYOMING ST,HAZLETON,PA,18201, ,700 NORTH WYOMING ST,HAZLETON,PA,18201, ,1,1,000,13,40.9661,-75.9726,42079,LUZERNE COUNTY,4211,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,63.06,03,08,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,813,49,862,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,131,1,0,0,0,47,42,2,1,21,15,0,0,0,2,173,0,0,1,0,64,64,2,2,25,13,0,0,1,1,149,0,0,0,0,70,38,3,3,16,15,0,0,3,1,161,0,0,0,0,60,60,5,1,15,19,0,0,1,0,177,0,0,1,0,51,74,6,1,23,20,0,0,1,0,174,0,0,0,2,58,63,2,3,18,28,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,965,1,1,0,4,2,2,691,350,341,31,20,11,228,118,110,0,0,0,10,6,4,965,VIRTUALNO,NSLPNO,N,N,0, ,0,4, ,1
126515001,3731,1265150013731,Philadelphia City SD,WISTER JOHN SCH, ,89.33,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.52,NA,54.3,30.91,26,22.15,25.42,95.56,Not Applicable,.22,48.44,2013,421899003731,126515001,3731,42,4218990,03731,PHILADELPHIA CITY SD,WISTER JOHN SCH,2159514003,67 E BRINGHURST ST,PHILADELPHIA,PA,19144,2338,67 EAST BRINGHURST ST,PHILADELPHIA,PA,19144,2338,1,1,000,11,40.0333,-75.1669,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,29,PK,05,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,402,0,402,48,0,0,0,0,0,0,23,24,1,0,0,0,0,0,74,0,0,0,0,0,0,44,28,0,1,0,0,1,0,83,0,0,0,0,1,0,41,38,0,0,0,0,2,1,66,0,0,0,0,0,0,27,36,0,1,0,0,1,1,68,0,0,0,0,0,0,37,30,0,0,0,0,0,1,67,0,0,0,0,0,2,28,33,1,0,0,0,2,1,44,0,0,0,0,2,0,21,20,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,450,0,0,0,0,0,0,5,3,2,430,221,209,4,2,2,0,0,0,11,6,5,450,VIRTUALNO,NSLPNO,N,N,0, ,0,2, ,1
119357402,2455,1193574022455,Scranton SD,JOHN ADAMS #4, ,89.19,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.24,NA,58.4,52.50,48.62,46.36,53.57,12.5,Not Applicable,17.57,48.99,2013,422109002455,119357402,2455,42,4221090,02455,SCRANTON SD,JOHN ADAMS #4,5703483655,927 CAPOUSE AVE,SCRANTON,PA,18509,2933,927 CAPOUSE AVE,SCRANTON,PA,18509,2933,1,1,000,13,41.4196,-75.6575,42069,LACKAWANNA COUNTY,4217,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,17.86,PK,05,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,246,8,254,39,0,0,1,1,6,6,2,0,9,7,3,3,0,1,44,0,0,4,6,8,8,1,2,8,4,0,0,2,1,49,0,0,5,6,8,8,3,4,6,6,1,0,1,1,38,0,0,0,1,6,5,3,3,9,6,0,1,4,0,48,0,0,3,4,7,5,4,4,8,5,1,1,3,3,31,0,0,3,1,4,7,1,2,4,7,0,0,0,2,47,0,0,6,2,4,6,4,4,9,6,0,1,0,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,296,0,0,0,43,22,21,88,43,45,37,18,19,94,53,41,11,5,6,23,10,13,296,VIRTUALNO,NSLPNO,N,N,1,John Adams #4,0,1, ,1
104432830,7506,1044328307506,Keystone Education Center CS,KEYSTONE EDUCATION CENTER CS,0,89.12,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,89.78,66.04,36.3,NA,12.94,25.86,14.10,18.83,7.02,0,41.42,2013,420001100272,104432830,7506,42,4200011,00272,KEYSTONE EDUCATION CENTER CS,KEYSTONE EDUCATION CENTER CS,7245882511,425 SOUTH GOOD HOPE ROAD,GREENVILLE,PA,16125,8603,425 SOUTH GOOD HOPE RD,GREENVILLE,PA,16125,8603,1,1,000,41,41.3991,-80.4465,42085,MERCER COUNTY,4203,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,20.82,KG,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,1,1,2,1,2,203,10,213,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,7,5,0,0,0,0,26,0,0,0,0,1,0,3,2,13,6,0,0,1,0,30,0,0,0,0,0,0,4,2,13,10,0,0,1,0,62,0,0,0,0,0,0,8,5,27,22,0,0,0,0,61,0,0,0,0,0,0,4,7,27,23,0,0,0,0,47,0,0,0,0,0,0,3,6,27,11,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,239,0,0,0,0,0,0,1,1,0,45,23,22,191,114,77,0,0,0,2,2,0,239,VIRTUALNO,NSLPNO,104432803,104435303,0, ,1,1, ,1
126515001,3773,1265150013773,Philadelphia City SD,SOLIS-COHEN SOLOMON SCH, ,89.06,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.54,NA,64.7,49.49,55.41,47.6,59.15,26.77,Not Applicable,24.51,48.34,2013,421899003773,126515001,3773,42,4218990,03773,PHILADELPHIA CITY SD,SOLIS-COHEN SOLOMON SCH,2157285012,7001 HORROCKS ST,PHILADELPHIA,PA,19149,1743,7001 HORROCKS ST,PHILADELPHIA,PA,19149,1743,1,1,000,11,40.0448,-75.0646,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,65.53,PK,06,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,1,1,2,2,2,1136,45,1181,15,0,0,1,1,2,4,4,0,0,0,0,0,1,2,168,1,0,17,26,17,16,20,20,15,15,0,0,15,6,222,1,0,22,22,27,32,29,27,17,14,0,0,19,12,189,0,0,24,20,22,20,27,28,11,15,1,0,14,7,209,0,0,25,19,27,29,24,33,11,16,0,0,19,6,184,0,1,19,22,19,25,25,24,16,10,0,0,14,9,177,0,0,25,20,25,21,18,32,10,9,1,0,8,8,162,0,0,25,15,26,19,23,21,13,9,0,0,5,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1326,3,2,1,303,158,145,331,165,166,355,170,185,181,93,88,2,2,0,151,95,56,1326,VIRTUALNO,NSLPNO,N,N,0, ,0,4, ,1
105252602,2013,1052526022013,Erie City SD,LINCOLN EL SCH, ,89.03,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.99,NA,65.7,49.09,58.82,42.48,55.17,31.85,Not Applicable,3.66,44.39,2013,420930002013,105252602,2013,42,4209300,02013,ERIE CITY SD,LINCOLN EL SCH,8148746685,831 E 31ST ST,ERIE,PA,16504,1263,831 EAST 31ST ST,ERIE,PA,16504,1263,1,1,000,12,42.1142,-80.0519,42049,ERIE COUNTY,4203,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,28.67,KG,05,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,380,0,380,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,72,0,0,2,3,3,5,14,8,18,19,0,0,0,0,82,0,1,3,1,7,4,12,9,25,20,0,0,0,0,65,0,0,0,0,5,4,15,5,22,14,0,0,0,0,59,0,0,2,0,8,4,11,12,10,11,0,0,0,1,62,0,0,1,1,5,2,7,9,16,10,0,0,4,7,43,0,0,0,1,1,3,13,7,7,9,0,0,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,383,1,0,1,14,8,6,51,29,22,122,72,50,181,98,83,0,0,0,14,6,8,383,VIRTUALNO,NSLPPRO2,N,N,0, ,0,2, ,1
