Match_addr,City,Subregion,Region,Postal,Lon,Lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,Date_Clean,Address_Cl,Zip_Code,Type_Clean,STATEFP,COUNTYFP,COUSUBFP,COUSUBNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CNECTAFP,NECTAFP,NCTADVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,East Trindle Road/Manor Drive 17011,,,17011,,,,,2/14/2015,East Trindle Road/Manor Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,East Trindle Road/Manor Drive 17011,,,17011,,,,,1/22/2015,East Trindle Road/Manor Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,East Trindle Road/St Johns Church Road 17011,,,17011,,,,,10/23/2016,East Trindle Road/St Johns Church Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,East Trindle Road/South Sporting Hill Road 17011,,,17011,,,,,4/2/2016,East Trindle Road/South Sporting Hill Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,East Trindle Road/South Sporting Hill Road 17011,,,17011,,,,,5/18/2015,East Trindle Road/South Sporting Hill Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,East Trindle Road/St Johns Church Road 17011,,,17011,,,,,1/17/2015,East Trindle Road/St Johns Church Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,East Trindle Road/South Sporting Hill Road 17011,,,17011,,,,,5/9/2016,East Trindle Road/South Sporting Hill Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Gateway Drive/Carlisle Pike 17011,,,17011,,,,,8/25/2016,Gateway Drive/Carlisle Pike 17011,17011,Hit and Run,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Good Hope Road/I 81 North 17011,,,17011,,,,,3/24/2016,Good Hope Road/I 81 North 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Good Hope Road/Wertzville Road 17011,,,17011,,,,,8/14/2015,Good Hope Road/Wertzville Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Good Hope Road/Shasta Way 17011,,,17011,,,,,10/27/2016,Good Hope Road/Shasta Way 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Good Hope Road/Technology Parkway 17011,,,17011,,,,,2/2/2016,Good Hope Road/Technology Parkway 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Good Hope Road/Shasta Way 17011,,,17011,,,,,2/2/2016,Good Hope Road/Shasta Way 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Good Hope Road/Shasta Way 17011,,,17011,,,,,4/15/2015,Good Hope Road/Shasta Way 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Jerusalem Road/Locust Lane 17011,,,17011,,,,,4/10/2015,Jerusalem Road/Locust Lane 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Carlisle Pike 17011,,,17011,,,,,4/20/2016,Lambs Gap Road/Carlisle Pike 17011,17011,Accidents Involving Damage to Attended Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Wertzville Road 17011,,,17011,,,,,3/11/2016,Lambs Gap Road/Wertzville Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Auburn Drive 17011,,,17011,,,,,2/1/2015,Lambs Gap Road/Auburn Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Carlisle Pike 17011,,,17011,,,,,3/20/2016,Lambs Gap Road/Carlisle Pike 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Carlisle Pike 17011,,,17011,,,,,8/27/2016,Lambs Gap Road/Carlisle Pike 17011,17011,Fleeing or Eluding Police,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Carlisle Pike 17011,,,17011,,,,,10/19/2015,Lambs Gap Road/Carlisle Pike 17011,17011,Indecent Exposure,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Carlisle Pike 17011,,,17011,,,,,2/25/2016,Lambs Gap Road/Carlisle Pike 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Darlington Trail 17011,,,17011,,,,,3/23/2015,Lambs Gap Road/Darlington Trail 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Silver Spring Square 17011,,,17011,,,,,7/13/2016,Lambs Gap Road/Silver Spring Square 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lambs Gap Road/Darlington Trail 17011,,,17011,,,,,5/20/2015,Lambs Gap Road/Darlington Trail 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lamp Post Lane/Orrs Bridge Road 17011,,,17011,,,,,10/29/2015,Lamp Post Lane/Orrs Bridge Road 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Lighthouse Drive/McDonald Drive 17011,,,17011,,,,,5/17/2016,Lighthouse Drive/McDonald Drive 17011,17011,Accidents Involving Damage to Attended Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Market Street/N 36th Street 17011,,,17011,,,,,10/23/2016,Market Street/N 36th Street 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Market Street/S 36th Street 17011,,,17011,,,,,9/2/2016,Market Street/S 36th Street 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Market Street/Central Boulevard 17011,,,17011,,,,,4/15/2016,Market Street/Central Boulevard 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Market Street/Central Boulevard 17011,,,17011,,,,,1/3/2015,Market Street/Central Boulevard 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Market Street/N 35th Street 17011,,,17011,,,,,10/27/2016,Market Street/N 35th Street 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Market Street/Orrs Bridge Road 17011,,,17011,,,,,12/28/2015,Market Street/Orrs Bridge Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Motter Lane/N St Johns Drive 17011,,,17011,,,,,12/5/2016,Motter Lane/N St Johns Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Mountain View Road/Hunters Drive 17011,,,17011,,,,,12/25/2015,Mountain View Road/Hunters Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,N Sporting Hill Road/Carlisle Pike 17011,,,17011,,,,,12/19/2015,N Sporting Hill Road/Carlisle Pike 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,N St Johns Drive/Carlisle Pike 17011,,,17011,,,,,9/19/2016,N St Johns Drive/Carlisle Pike 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Old Taler Road/Orrs Bridge Road 17011,,,17011,,,,,8/5/2016,Old Taler Road/Orrs Bridge Road 17011,17011,Hit and Run,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Orrs Bridge Road/Lamp Post Lane 17011,,,17011,,,,,12/22/2016,Orrs Bridge Road/Lamp Post Lane 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Orrs Bridge Road/Creekview Road 17011,,,17011,,,,,7/22/2016,Orrs Bridge Road/Creekview Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Orrs Bridge Road/Creekview Road 17011,,,17011,,,,,4/14/2016,Orrs Bridge Road/Creekview Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Orrs Bridge Road/Ridgeland Boulevard 17011,,,17011,,,,,10/26/2016,Orrs Bridge Road/Ridgeland Boulevard 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Orrs Bridge Road/Lamp Post Lane 17011,,,17011,,,,,10/29/2016,Orrs Bridge Road/Lamp Post Lane 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Orrs Bridge Road/Conestoga Road 17011,,,17011,,,,,3/19/2015,Orrs Bridge Road/Conestoga Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Pinehurst Way/Good Hope Road 17011,,,17011,,,,,6/30/2015,Pinehurst Way/Good Hope Road 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,RT 581 EB at MM 5.4 17011,,,17011,,,,,7/25/2016,RT 581 EB at MM 5.4 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,RT 581/Creekview Road 17011,,,17011,,,,,6/1/2016,RT 581/Creekview Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,RT 581/Carlisle Pike 17011,,,17011,,,,,4/27/2016,RT 581/Carlisle Pike 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Rt 581/Trindle Road 17011,,,17011,,,,,3/13/2015,Rt 581/Trindle Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,RT 581/Trindle Road 17011,,,17011,,,,,2/18/2016,RT 581/Trindle Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"PA-581 E, Wormleysburg, Pennsylvania, 17011",Wormleysburg,Cumberland,Pennsylvania,17011,-76.90535,40.23540,-76.90535,40.23540,-76.91035,-76.90035,40.23040,40.24040,Rt 581 at Carlisle Pike 17011,,,17011,,,,,2/13/2016,Rt 581 at Carlisle Pike 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,S 32nd Street/Trindle Road 17011,,,17011,,,,,8/26/2016,S 32nd Street/Trindle Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,S 38th Street/Market Street 17011,,,17011,,,,,12/3/2016,S 38th Street/Market Street 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,S Sporting Hill Road/E Trindle Road 17011,,,17011,,,,,9/20/2015,S Sporting Hill Road/E Trindle Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,S Sporting Hill Road/Carlisle Pike 17011,,,17011,,,,,3/4/2015,S Sporting Hill Road/Carlisle Pike 17011,17011,Hit and Run,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Shaull Road/Reed Lane 17011,,,17011,,,,,2/15/2015,Shaull Road/Reed Lane 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Silver Spring Road/Carlisle Pike 17011,,,17011,,,,,1/25/2015,Silver Spring Road/Carlisle Pike 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,St Johns Church Road/East Trindle Road 17011,,,17011,,,,,2/19/2016,St Johns Church Road/East Trindle Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,St Johns Church Road/Carlisle Pike 17011,,,17011,,,,,2/6/2015,St Johns Church Road/Carlisle Pike 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,St Johns Church Road/East Trindle Road 17011,,,17011,,,,,1/30/2015,St Johns Church Road/East Trindle Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,St Johns Church Road/Simpson Ferry Road 17011,,,17011,,,,,8/24/2016,St Johns Church Road/Simpson Ferry Road 17011,17011,Hit and Run,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,St Johns Drive/Packard Lane 17011,,,17011,,,,,2/11/2016,St Johns Drive/Packard Lane 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,St Johns Church Road/Hampden Avenue 17011,,,17011,,,,,3/18/2015,St Johns Church Road/Hampden Avenue 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,St Johns Church Road/Carlisle Pike 17011,,,17011,,,,,7/10/2015,St Johns Church Road/Carlisle Pike 17011,17011,Public Drunkenness,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,St Johns Church Road/Trindle Road 17011,,,17011,,,,,6/6/2015,St Johns Church Road/Trindle Road 17011,17011,Public Drunkenness,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Technology Parkway/Wertzville Road 17011,,,17011,,,,,10/3/2016,Technology Parkway/Wertzville Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Trindle Road/Sheely Lane 17011,,,17011,,,,,6/28/2015,Trindle Road/Sheely Lane 17011,17011,Accidents Involving Damage to Attended Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Trindle Road/St Johns Church Road 17011,,,17011,,,,,5/28/2016,Trindle Road/St Johns Church Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Trindle Road/St Johns Church Road 17011,,,17011,,,,,4/4/2015,Trindle Road/St Johns Church Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Trindle Road/Oak Avenue 17011,,,17011,,,,,10/19/2016,Trindle Road/Oak Avenue 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Valley Road/Laurel Valley Lane 17011,,,17011,,,,,3/12/2016,Valley Road/Laurel Valley Lane 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Valley Road/Millenium Way 17011,,,17011,,,,,8/18/2015,Valley Road/Millenium Way 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Valley Road/Wertzville Road 17011,,,17011,,,,,2/22/2015,Valley Road/Wertzville Road 17011,17011,Hit and Run,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Valley Road/Wertzville Road 17011,,,17011,,,,,4/25/2015,Valley Road/Wertzville Road 17011,17011,Theft of a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Wertzville Road/Valley Road 17011,,,17011,,,,,4/26/2016,Wertzville Road/Valley Road 17011,17011,Accidents Involving Damage to Attended Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Wertzville Road/Good Hope Road 17011,,,17011,,,,,2/3/2016,Wertzville Road/Good Hope Road 17011,17011,Accidents Involving Damage to Attended Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Wertzville Road/Westbury Drive 17011,,,17011,,,,,1/1/2016,Wertzville Road/Westbury Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Wertzville Road/I81N 17011,,,17011,,,,,11/26/2016,Wertzville Road/I81N 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Wertzville Road/Technology Parkway 17011,,,17011,,,,,11/27/2015,Wertzville Road/Technology Parkway 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,Wertzville Road/I81 N 17011,,,17011,,,,,7/5/2015,Wertzville Road/I81 N 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
