"","State","ReportYear","ProgramCode","Program","ProgramType","UNITID","TotalNumPrepPrgs","UGPrograms","UGMinGPAEntry","UGMinGPAExit","PGPrograms","PGMinGPAEntry","PGMinGPAExit","SCEAvgHrsPrior_StdntTch","SCEAvgHrsFor_StdntTch","SCEAvgHrsPrior_TeachRcd","SCEAvgHrsFor_TeachRcd","SuperFTEFaculty","SCENumAdjunctIHE","SCENumCoopTeachK12","SuperStudents","TotalEnroll","CompletersCurrent","MaleEnroll","MaleCompleters","FemaleEnroll","FemaleCompleters","OtherGenderEnroll","OtherGenderCompleters","NonReportGenderEnroll","NonReportGenderCompleters","IndianEnroll","IndianCompleters","AsianEnroll","AsianCompleters","BlackEnroll","BlackCompleters","HispanicEnroll","HispanicCompleters","IslanderEnroll","IslanderCompleters","WhiteEnroll","WhiteCompleters","MultiRacialEnroll","MultiRacialCompleters","NonReportRaceEthEnroll","NonReportRaceEthCompleters","GrantMajors","StateLocalNeeds","SchoolNeeds","SpecEdCore","GenEdDisabilities","GenEdLEP","GenEdLowInc","LocalityTrn","AssuranceComments","B_ratio","W_ratio","BW_completionRatio","X","INSTNM","IALIAS","ADDR","CITY","STABBR","ZIP","FIPS","OBEREG","CHFNM","CHFTITLE","GENTELE","EIN","DUNS","OPEID","OPEFLAG","WEBADDR","ADMINURL","FAIDURL","APPLURL","NPRICURL","VETURL","ATHURL","DISAURL","SECTOR","ICLEVEL","CONTROL","HLOFFER","UGOFFER","GROFFER","HDEGOFR1","DEGGRANT","HBCU","HOSPITAL","MEDICAL","TRIBAL","LOCALE","OPENPUBL","ACT","NEWID","DEATHYR","CLOSEDAT","CYACTIVE","POSTSEC","PSEFLAG","PSET4FLG","RPTMTH","INSTCAT","C15BASIC","C15IPUG","C15IPGRD","C15UGPRF","C15ENPRF","C15SZSET","CCBASIC","CARNEGIE","LANDGRNT","INSTSIZE","F1SYSTYP","F1SYSNAM","F1SYSCOD","CBSA","CBSATYPE","CSA","NECTA","COUNTYCD","COUNTYNM","CNGDSTCD","LONGITUD","LATITUDE","ADMCON1","ADMCON2","ADMCON3","ADMCON4","ADMCON5","ADMCON6","ADMCON7","ADMCON8","ADMCON9","XAPPLCN","APPLCN","XAPPLCNM","APPLCNM","XAPPLCNW","APPLCNW","XADMSSN","ADMSSN","XADMSSNM","ADMSSNM","XADMSSNW","ADMSSNW","XENRLT","ENRLT","XENRLM","ENRLM","XENRLW","ENRLW","XENRLFT","ENRLFT","XENRLFTM","ENRLFTM","XENRLFTW","ENRLFTW","XENRLPT","ENRLPT","XENRLPTM","ENRLPTM","XENRLPTW","ENRLPTW","XSATNUM","SATNUM","XSATPCT","SATPCT","XACTNUM","ACTNUM","XACTPCT","ACTPCT","XSATVR25","SATVR25","XSATVR75","SATVR75","XSATMT25","SATMT25","XSATMT75","SATMT75","XACTCM25","ACTCM25","XACTCM75","ACTCM75","XACTEN25","ACTEN25","XACTEN75","ACTEN75","XACTMT25","ACTMT25","XACTMT75","ACTMT75","XCSTOTLT","CSTOTLT","XCSTOTLM","CSTOTLM","XCSTOTLW","CSTOTLW","XCSAIANT","CSAIANT","XCSAIANM","CSAIANM","XCSAIANW","CSAIANW","XCSASIAT","CSASIAT","XCSASIAM","CSASIAM","XCSASIAW","CSASIAW","XCSBKAAT","CSBKAAT","XCSBKAAM","CSBKAAM","XCSBKAAW","CSBKAAW","XCSHISPT","CSHISPT","XCSHISPM","CSHISPM","XCSHISPW","CSHISPW","XCSNHPIT","CSNHPIT","XCSNHPIM","CSNHPIM","XCSNHPIW","CSNHPIW","XCSWHITT","CSWHITT","XCSWHITM","CSWHITM","XCSWHITW","CSWHITW","XCS2MORT","CS2MORT","XCS2MORM","CS2MORM","XCS2MORW","CS2MORW","XCSUNKNT","CSUNKNT","XCSUNKNM","CSUNKNM","XCSUNKNW","CSUNKNW","XCSNRALT","CSNRALT","XCSNRALM","CSNRALM","XCSNRALW","CSNRALW"
"106","Pennsylvania",2021,"2372","Lycoming College","Alternative, IHE-based",NA,11,1,3,3,0,NA,NA,60,600,NA,NA,3,2,3,2,9,3,0,0,2,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,2,0,1,1,1,1,1,1,1,"Lycoming College's Education Department prides itself in the preparation of students who are highly qualified to meet the demanding needs of today's diverse classrooms. All students acquire the tools and instructional strategies to become effective teachers who use best practices in the classroom (e.g., full inclusion, differentiated instruction, PreK-12 literacy) through their coursework, mentoring from faculty, and field experiences.  All pre-service teacher candidates receive nine credits of special education coursework and three credits of English Learner coursework.  Additionally, all students spend numerous hours of field experience observing and participating in our socio-economically diverse area.  The surrounding schools of our higher education institution offer opportunities for urban and rural placements experiences.",NA,1.5,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"107","Pennsylvania",2021,"2372","Lycoming College","Alternative, IHE-based",NA,11,1,3,3,0,NA,NA,60,600,NA,NA,3,2,3,2,9,3,0,0,2,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,2,0,1,1,1,1,1,1,1,"Lycoming College's Education Department prides itself in the preparation of students who are highly qualified to meet the demanding needs of today's diverse classrooms. All students acquire the tools and instructional strategies to become effective teachers who use best practices in the classroom (e.g., full inclusion, differentiated instruction, PreK-12 literacy) through their coursework, mentoring from faculty, and field experiences.  All pre-service teacher candidates receive nine credits of special education coursework and three credits of English Learner coursework.  Additionally, all students spend numerous hours of field experience observing and participating in our socio-economically diverse area.  The surrounding schools of our higher education institution offer opportunities for urban and rural placements experiences.",NA,1.5,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"108","Pennsylvania",2021,"2655","Mansfield University of Pennsylvania","Traditional",NA,7,1,3,3,0,NA,NA,143,450,NA,NA,5,3,44,22,158,22,30,3,128,19,0,0,0,0,0,0,1,1,3,1,3,0,0,0,146,20,3,0,2,0,1,1,1,1,1,1,1,1,"Mansfield University has developed a core of special education coursework designed for all education programs.  These courses examine the skill levels and needs of persons who are exceptional in emotional, social, physical, and intellectual development.  Discussions include key historical foundations, major legislation, laws and policies, identification procedures, placement options, and current issues and trends in special education.  Focus is on examination of current trends and issues in Second Language Acquisition (SLA), theoretical notions and research in the study of language acquisition, enculturation, acculturation, and cognitive development.

Students in our programs have numerous requirements and opportunity for clinical work and these experiences include purposeful study of the demographics of their placements.  Our placements include both rural and urban settings.",2.39393939393939,0.983810709838107,2.43333333333333,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"109","Pennsylvania",2021,"2655","Mansfield University of Pennsylvania","Traditional",NA,7,1,3,3,0,NA,NA,143,450,NA,NA,5,3,44,22,158,22,30,3,128,19,0,0,0,0,0,0,1,1,3,1,3,0,0,0,146,20,3,0,2,0,1,1,1,1,1,1,1,1,"Mansfield University has developed a core of special education coursework designed for all education programs.  These courses examine the skill levels and needs of persons who are exceptional in emotional, social, physical, and intellectual development.  Discussions include key historical foundations, major legislation, laws and policies, identification procedures, placement options, and current issues and trends in special education.  Focus is on examination of current trends and issues in Second Language Acquisition (SLA), theoretical notions and research in the study of language acquisition, enculturation, acculturation, and cognitive development.

Students in our programs have numerous requirements and opportunity for clinical work and these experiences include purposeful study of the demographics of their placements.  Our placements include both rural and urban settings.",2.39393939393939,0.983810709838107,2.43333333333333,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"110","Pennsylvania",2021,"2407","Marywood University","Traditional",213826,15,1,3,3,1,3,3,190,525,45,1,4,29,226,183,150,46,21,6,129,40,0,0,0,0,1,0,2,0,2,0,7,0,0,0,133,44,3,1,2,1,1,1,1,1,1,1,1,1,"The institution employs several strategies to assure compliance including:  1)  requiring all certification candidates to complete nine credits of special education coursework and three credits of working with English language learners;  2) requiring all candidates to complete field experience in at least one urban, suburban and rural school setting;  3) requiring all teacher candidates to complete a teacher work sample which assesses their ability to plan, modify, assess instruction for all learners in the classroom, and to reflect and make changes during and after lessons.",0,1.07878391631252,0,1295,"Marywood University","Marywood","2300 Adams Ave","Scranton","PA","18509-1598",42,2,"Sister Mary Persico, I.H.M., Ed. D.","President",5703486211,240795453,"79186920",329600,1,"www.marywood.edu/","www.marywood.edu/admissions/","www.marywood.edu/fin_aid/","https://recruiterweb.marywood.edu/Datatel.ERecruiting.Web.External/Pages/Welcome.aspx","www.marywood.edu/admissions/calc.html",NA,NA,"www.marywood.edu/academicsuccess/disability-services/",2,1,2,9,1,1,11,1,2,2,2,2,13,1,"A",-2,-2,-2,1,1,1,1,1,2,18,16,13,13,5,10,18,21,2,2,2,NA,-2,42540,1,-2,-2,42069,"Lackawanna County",4217,-75.633996,41.434978,1,2,1,2,1,2,1,1,3,"R",2232,"R",642,"R",1590,"R",1525,"R",417,"R",1108,"R",325,"R",107,"R",218,"R",323,"R",106,"R",217,"R",2,"R",1,"R",1,"R",319,"R",98,"R",0,"R",0,"R",460,"R",560,"R",480,"R",560,"B",NA,"B",NA,"B",NA,"B",NA,"B",NA,"B",NA,"R",945,"R",252,"R",693,"R",0,"R",0,"R",0,"R",21,"R",3,"R",18,"R",17,"R",3,"R",14,"R",43,"R",9,"R",34,"R",0,"R",0,"R",0,"R",721,"R",189,"R",532,"R",12,"R",2,"R",10,"R",77,"R",25,"R",52,"R",54,"R",21,"R",33
"111","Pennsylvania",2021,"2407","Marywood University","Alternative, IHE-based",213826,14,0,NA,NA,1,3,3,NA,NA,45,1,0,4,0,5,12,5,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,1,1,1,1,1,1,1,1,"Candidates who enroll in the intern certificate program must take nine credits prior to starting a supervised internship where they are employed as a long-term substitute or full-time teacher of record. Included in these credits are courses in educational psychology or foundations, special education, and general teaching methods.  The content in these courses focuses on teaching students with diverse needs. One requirement of the intern program is that candidates must be continuously enrolled in coursework required for an Instructional I certificate.  All intern candidates are required to complete nine credits of coursework in special education and three credits of working with English Language Learners prior to recommendation for an Instructional I certificate.",NA,1,NA,1295,"Marywood University","Marywood","2300 Adams Ave","Scranton","PA","18509-1598",42,2,"Sister Mary Persico, I.H.M., Ed. D.","President",5703486211,240795453,"79186920",329600,1,"www.marywood.edu/","www.marywood.edu/admissions/","www.marywood.edu/fin_aid/","https://recruiterweb.marywood.edu/Datatel.ERecruiting.Web.External/Pages/Welcome.aspx","www.marywood.edu/admissions/calc.html",NA,NA,"www.marywood.edu/academicsuccess/disability-services/",2,1,2,9,1,1,11,1,2,2,2,2,13,1,"A",-2,-2,-2,1,1,1,1,1,2,18,16,13,13,5,10,18,21,2,2,2,NA,-2,42540,1,-2,-2,42069,"Lackawanna County",4217,-75.633996,41.434978,1,2,1,2,1,2,1,1,3,"R",2232,"R",642,"R",1590,"R",1525,"R",417,"R",1108,"R",325,"R",107,"R",218,"R",323,"R",106,"R",217,"R",2,"R",1,"R",1,"R",319,"R",98,"R",0,"R",0,"R",460,"R",560,"R",480,"R",560,"B",NA,"B",NA,"B",NA,"B",NA,"B",NA,"B",NA,"R",945,"R",252,"R",693,"R",0,"R",0,"R",0,"R",21,"R",3,"R",18,"R",17,"R",3,"R",14,"R",43,"R",9,"R",34,"R",0,"R",0,"R",0,"R",721,"R",189,"R",532,"R",12,"R",2,"R",10,"R",77,"R",25,"R",52,"R",54,"R",21,"R",33
"112","Pennsylvania",2021,"2410","Mercyhurst University","Traditional",NA,13,1,3,3,1,3,3,150,450,NA,NA,1.5,3,81,37,192,37,37,8,155,29,0,0,0,0,2,0,1,1,4,1,4,1,0,0,174,34,0,0,7,0,1,1,1,1,1,1,1,1,"Mercyhurst has closely aligned its preservice teacher program with several area school districts. Public and parochial schools located in urban, suburban, and rural districts welcome our preK-12 preservice teachers in general education, special education, and all content areas. Our students gain intensive experience in a variety of these schools throughout their four or five year baccalaureate program. In partnering with these schools, we have had the opportunity to collaborate with and respond to initiatives and needs identified by these schools as significant for new and practicing teachers. The demographics of Erie county, where these schools are found, include a significant range in household income. Our pre-service teachers gain experience working with students who live below the poverty line, as well as those who qualify as upper-middle class. This strategy, closely wedding our program to the local schools and building strong relationships with the administrators and teachers in our community, is withou",1.2972972972973,1.01397949673812,1.27941176470588,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"113","Pennsylvania",2021,"2410","Mercyhurst University","Traditional",NA,13,1,3,3,1,3,3,150,450,NA,NA,1.5,3,81,37,192,37,37,8,155,29,0,0,0,0,2,0,1,1,4,1,4,1,0,0,174,34,0,0,7,0,1,1,1,1,1,1,1,1,"Mercyhurst has closely aligned its preservice teacher program with several area school districts. Public and parochial schools located in urban, suburban, and rural districts welcome our preK-12 preservice teachers in general education, special education, and all content areas. Our students gain intensive experience in a variety of these schools throughout their four or five year baccalaureate program. In partnering with these schools, we have had the opportunity to collaborate with and respond to initiatives and needs identified by these schools as significant for new and practicing teachers. The demographics of Erie county, where these schools are found, include a significant range in household income. Our pre-service teachers gain experience working with students who live below the poverty line, as well as those who qualify as upper-middle class. This strategy, closely wedding our program to the local schools and building strong relationships with the administrators and teachers in our community, is withou",1.2972972972973,1.01397949673812,1.27941176470588,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"114","Pennsylvania",2021,"2411","Messiah College","Traditional",NA,18,1,3,2.8,1,3,2.8,329,480,NA,NA,5,22,231,234,331,77,70,14,260,63,0,0,1,0,1,0,9,3,3,1,9,2,0,0,293,68,12,3,4,0,1,1,1,1,1,1,1,1,"We have integrated several of these assurances across the curriculum to ensure that our students receive this instruction multiple times in a developmental approach to their learning and in authentic contexts related to core academic areas.
We meet with and regularly survey local school district administrators and teachers to gauge the needs of schools and incorporate these into our courses and field experiences. 
All of our student teachers receive training in the high impact strategies used in the local region.",1.43290043290043,0.997650813350472,1.43627450980392,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"115","Pennsylvania",2021,"2411","Messiah College","Traditional",NA,18,1,3,2.8,1,3,2.8,329,480,NA,NA,5,22,231,234,331,77,70,14,260,63,0,0,1,0,1,0,9,3,3,1,9,2,0,0,293,68,12,3,4,0,1,1,1,1,1,1,1,1,"We have integrated several of these assurances across the curriculum to ensure that our students receive this instruction multiple times in a developmental approach to their learning and in authentic contexts related to core academic areas.
We meet with and regularly survey local school district administrators and teachers to gauge the needs of schools and incorporate these into our courses and field experiences. 
All of our student teachers receive training in the high impact strategies used in the local region.",1.43290043290043,0.997650813350472,1.43627450980392,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"116","Pennsylvania",2021,"2656","Millersville State University of Pennsylvania","Traditional",214041,27,1,3,3,1,3,3,280,560,NA,NA,32,25,605,502,631,257,102,44,529,213,0,0,0,0,0,0,20,7,12,8,38,12,0,0,549,221,4,3,8,6,1,1,1,1,1,1,1,1,"Millersville University continues to require urban field experience placements for all undergraduate teacher education candidates. This placement occurs during the foundation block classes in schools identified by the State Department of Education as high needs. The placement prepares teacher candidates to acquire the knowledge, skills and dispositions necessary for working with PK-12 students in diverse settings. 

The unit continues to implement the State's Chapter 49-2 regulations requiring all programs to include nine credits/270 hours of instruction on accommodation and adaptation for students with disabilities in inclusive setting, and at least three credits/90 hours of instruction to address the instructional needs of English language learners. 

The Color of Teaching (COT), the College’s premier recruitment program, continues to be active in the recruitment and retention of minority students.  COT held two Scholastic Book fairs to raise money to purchase books for elementary schools in our service",1.63683527885863,0.988362285868186,1.65610859728507,1299,"Millersville University of Pennsylvania",NA,"1 South George Street, Lyle Hall","Millersville","PA","17551-0302",42,2,"John Anderson","President",7178714636,232397926,"796901205",332500,1,"www.millersville.edu","www.millersville.edu/admissions/","www.millersville.edu/finaid/","https://secure.applynow.passhe.edu/applications/PASSHE/apply.html?application_id=1258","www.passhe.edu/answers/Calculator/MI/npcalc-214041.htm","www.millersville.edu/finaid/studentinfo/veteran.php","https://web1.ncaa.org/app_data/gsr2015/423.pdf","www.millersville.edu/learningservices/",1,1,1,9,1,1,12,1,2,2,2,2,21,1,"A",-2,-2,-2,1,1,1,1,1,2,18,10,4,13,3,13,18,21,2,3,1,"Pennsylvania State System of Higher Education",142050,29540,1,-2,-2,42071,"Lancaster County",4216,-76.357381,40.000337,1,2,1,2,2,3,1,1,3,"R",6861,"R",2959,"R",3902,"R",4767,"R",2029,"R",2738,"R",1326,"R",589,"R",737,"R",1309,"R",576,"R",733,"R",17,"R",13,"R",4,"R",1215,"R",92,"R",216,"R",16,"R",470,"R",560,"R",460,"R",570,"R",19,"R",25,"B",NA,"B",NA,"B",NA,"B",NA,"R",1771,"R",693,"R",1078,"R",1,"R",1,"Z",0,"R",40,"R",21,"R",19,"R",133,"R",46,"R",87,"R",124,"R",37,"R",87,"R",2,"R",1,"R",1,"R",1420,"R",574,"R",846,"R",31,"R",7,"R",24,"R",9,"R",1,"R",8,"R",11,"R",5,"R",6
"117","Pennsylvania",2021,"2656","Millersville State University of Pennsylvania","Alternative, IHE-based",214041,13,0,NA,NA,1,2,3,280,560,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,"1. Millersville University continues to require urban field experience placements for all undergraduate teacher education candidates. This placement occurs during the foundation block classes and in schools identified by the State Department of Education as high needs. The placement prepares teacher candidates to acquire the knowledge, skills and dispositions necessary for working with PK-12 students in diverse to settings. 
2. The unit continues to implement the State's Chapter 49-2 regulations requiring all programs to include nine credits/270 hours of instruction on accommodation and adaptation for students with disabilities in inclusive setting, and at least three credits/90 hours of instruction to address the instructional needs of English language learners. 
3. The Color of Teaching (COT), the College’s premier recruitment program, continues to be active in the recruitment and retention of minority students. 
4. Data from university supervisors and mentor teachers, and survey of graduates provide us",NA,NA,NA,1299,"Millersville University of Pennsylvania",NA,"1 South George Street, Lyle Hall","Millersville","PA","17551-0302",42,2,"John Anderson","President",7178714636,232397926,"796901205",332500,1,"www.millersville.edu","www.millersville.edu/admissions/","www.millersville.edu/finaid/","https://secure.applynow.passhe.edu/applications/PASSHE/apply.html?application_id=1258","www.passhe.edu/answers/Calculator/MI/npcalc-214041.htm","www.millersville.edu/finaid/studentinfo/veteran.php","https://web1.ncaa.org/app_data/gsr2015/423.pdf","www.millersville.edu/learningservices/",1,1,1,9,1,1,12,1,2,2,2,2,21,1,"A",-2,-2,-2,1,1,1,1,1,2,18,10,4,13,3,13,18,21,2,3,1,"Pennsylvania State System of Higher Education",142050,29540,1,-2,-2,42071,"Lancaster County",4216,-76.357381,40.000337,1,2,1,2,2,3,1,1,3,"R",6861,"R",2959,"R",3902,"R",4767,"R",2029,"R",2738,"R",1326,"R",589,"R",737,"R",1309,"R",576,"R",733,"R",17,"R",13,"R",4,"R",1215,"R",92,"R",216,"R",16,"R",470,"R",560,"R",460,"R",570,"R",19,"R",25,"B",NA,"B",NA,"B",NA,"B",NA,"R",1771,"R",693,"R",1078,"R",1,"R",1,"Z",0,"R",40,"R",21,"R",19,"R",133,"R",46,"R",87,"R",124,"R",37,"R",87,"R",2,"R",1,"R",1,"R",1420,"R",574,"R",846,"R",31,"R",7,"R",24,"R",9,"R",1,"R",8,"R",11,"R",5,"R",6
