aun2,school,year,aun,schoolnumber,county_,district_,group,grade,subject1,subject2,subject3,numberscored1,numberscored2,numberscored3,pctadvanced1,pctadvanced2,pctadvanced3,pctproficient1,pctproficient2,pctproficient3,pctbasic1,pctbasic2,pctbasic3,pctbb1,pctbb2,pctbb3,district,engprofadv,mathprofadv,sciprofadv,survyear,ncessch,stid,seasch,fipst,leaid,schno,leanm,schnam,phone,mstree,mcity,mstate,mzip,mzip4,lstree,lcity,lstate,lzip,lzip4,type,status,union,ulocal,latcod,loncod,conum,coname,cdcode,bies,reconsty,reconstf,smempup,ismempup,sftepup,isftepup,sfle,isfle,spfemale,ispfemale,spwhite,ispwhite,spelm,ispelm,fte,gslo,gshi,povrate
1.013e+12,"SPRINGFIELD EL SCH",2016,101261302,2172,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",133,"133","36","10.5","15","16.7","37.6","22.6","55.6","37.6","36.8","16.7","14.3","25.6","11.1","",48.1,37.6,"72.3","2013","420666002172","101261302","2172","42","4206660","02172","CONNELLSVILLE AREA SD","SPRINGFIELD EL SCH","7244553191","14 SCHOOL HOUSE ROAD","NORMALVILLE","PA","15469","0317","14 SCHOOL HOUSE RD","NORMALVILLE","PA","15469","0317","1","1","000","42","39.9995","-79.4475","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","21.66","KG","06",.65779468
1.013e+12,"CONNELLSVILLE JHS EA",2016,101261302,2105,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",683,"683","337","7.3","4.5","18.1","36.7","16.7","24.6","42","25.5","21.1","13.9","53.3","36.2","",44,21.2,"42.7","2013","420666002105","101261302","2105","42","4206660","02105","CONNELLSVILLE AREA SD","CONNELLSVILLE AREA JHS","7246288910","LOCUST STREET EXTENSION","CONNELLSVILLE","PA","15425","5598","LOCUST ST EXTENSION","CONNELLSVILLE","PA","15425","5598","1","1","000","23","40.024","-79.5966","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","62.45","07","08",.60025873
1.013e+12,"CONNELLSVILLE JHS EA",2015,101261302,2105,"","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",703,"704","345","6.7","3.1","27","39.5","19","35.7","42.8","37.8","16.8","11","40.1","20.6","CONNELLSVILLE AREA SD",46.2,22.1,"62.7","2013","420666002105","101261302","2105","42","4206660","02105","CONNELLSVILLE AREA SD","CONNELLSVILLE AREA JHS","7246288910","LOCUST STREET EXTENSION","CONNELLSVILLE","PA","15425","5598","LOCUST ST EXTENSION","CONNELLSVILLE","PA","15425","5598","1","1","000","23","40.024","-79.5966","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","62.45","07","08",.60025873
1.013e+12,"WEST CRAWFORD EL SCHO",2015,101261302,4939,"","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",184,"185","44","2.2","1.6","18.2","29.3","13","52.3","41.8","34.1","18.2","26.6","51.4","11.4","CONNELLSVILLE AREA SD",31.5,14.6,"70.5","2013","420666004939","101261302","4939","42","4206660","04939","CONNELLSVILLE AREA SD","WEST CRAWFORD EL SCH","7246284497","215 FALLS AVENUE","CONNELLSVILLE","PA","15425","2744","215 FALLS AVE","CONNELLSVILLE","PA","15425","2744","1","1","000","23","40.0116","-79.6161","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24.06","KG","06",.88793103
1.013e+12,"CONNELLSVILLE TWP EL",2016,101261302,2103,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",63,"63","15","4.8","9.5","20","41.3","28.6","53.3","47.6","33.3","26.7","6.3","28.6","0","",46.1,38.1,"73.3","2013","420666002103","101261302","2103","42","4206660","02103","CONNELLSVILLE AREA SD","CONNELLSVILLE TWP EL SCH","7246289299","730 ROCKRIDGE RD","CONNELLSVILLE","PA","15425","4376","730 ROCKRIDGE RD","CONNELLSVILLE","PA","15425","4376","1","1","000","41","40.0221","-79.5651","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","9.56","KG","06",.584
1.013e+12,"SOUTH SIDE EL SCH",2016,101261302,4819,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",173,"173","47","6.9","12.7","21.3","44.5","28.3","46.8","32.4","23.7","8.5","16.2","35.3","23.4","",51.4,41,"68.1","2013","420666004819","101261302","4819","42","4206660","04819","CONNELLSVILLE AREA SD","SOUTH SIDE EL SCH","7246285682","1135 RACE ST","CONNELLSVILLE","PA","15425","4723","1135 RACE ST","CONNELLSVILLE","PA","15425","4723","1","1","000","23","40.0081","-79.5892","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","17.71","KG","06",.58881579
1.013e+12,"BULLSKIN EL SCH",2015,101261302,2097,"","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",235,"235","64","16.6","15.3","42.2","39.1","29.8","31.3","32.8","32.3","18.8","11.5","22.6","7.8","CONNELLSVILLE AREA SD",55.7,45.1,"73.5","2013","420666002097","101261302","2097","42","4206660","02097","CONNELLSVILLE AREA SD","BULLSKIN EL SCH","7246286540","125 PLEASANT VALLEY RD","CONNELLSVILLE","PA","15425","9334","125 PLEASANT VALLEY RD","CONNELLSVILLE","PA","15425","9334","1","1","000","41","40.0567","-79.5592","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","26.03","KG","06",.52195122
1.013e+12,"DUNBAR BORO EL SCH",2015,101261302,2107,"","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",113,"112","25","1.8","2.7","24","31.9","16.1","48","48.7","42.9","20","17.7","38.4","8","CONNELLSVILLE AREA SD",33.7,18.8,"72","2013","420666002107","101261302","2107","42","4206660","02107","CONNELLSVILLE AREA SD","DUNBAR BORO EL SCH","7246261633","175 PECHIN RD","DUNBAR","PA","15431","9801","175 PECHIN RD","DUNBAR","PA","15431","9801","1","1","000","41","39.9673","-79.639","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","18.11","KG","06",.65665236
1.013e+12,"DUNBAR BORO EL SCH",2016,101261302,2107,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",108,"108","21","7.4","4.6","9.5","33.3","25","61.9","44.4","27.8","14.3","14.8","42.6","14.3","",40.7,29.6,"71.4","2013","420666002107","101261302","2107","42","4206660","02107","CONNELLSVILLE AREA SD","DUNBAR BORO EL SCH","7246261633","175 PECHIN RD","DUNBAR","PA","15431","9801","175 PECHIN RD","DUNBAR","PA","15431","9801","1","1","000","41","39.9673","-79.639","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","18.11","KG","06",.65665236
1.013e+12,"SOUTH SIDE EL SCH",2015,101261302,4819,"","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",168,"168","41","7.7","7.1","48.8","39.9","24.4","43.9","35.1","34.5","2.4","17.3","33.9","4.9","CONNELLSVILLE AREA SD",47.6,31.5,"92.7","2013","420666004819","101261302","4819","42","4206660","04819","CONNELLSVILLE AREA SD","SOUTH SIDE EL SCH","7246285682","1135 RACE ST","CONNELLSVILLE","PA","15425","4723","1135 RACE ST","CONNELLSVILLE","PA","15425","4723","1","1","000","23","40.0081","-79.5892","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","17.71","KG","06",.58881579
1.013e+12,"BULLSKIN EL SCH",2016,101261302,2097,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",236,"235","54","21.2","20.9","44.4","36","29.8","35.2","32.6","27.7","18.5","10.2","21.7","1.9","",57.2,50.7,"79.6","2013","420666002097","101261302","2097","42","4206660","02097","CONNELLSVILLE AREA SD","BULLSKIN EL SCH","7246286540","125 PLEASANT VALLEY RD","CONNELLSVILLE","PA","15425","9334","125 PLEASANT VALLEY RD","CONNELLSVILLE","PA","15425","9334","1","1","000","41","40.0567","-79.5592","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","26.03","KG","06",.52195122
1.013e+12,"CONNELLSVILLE TWP EL",2015,101261302,2103,"","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",57,"57","14","12.3","17.5","21.4","36.8","19.3","42.9","36.8","36.8","14.3","14","26.3","21.4","CONNELLSVILLE AREA SD",49.1,36.8,"64.3","2013","420666002103","101261302","2103","42","4206660","02103","CONNELLSVILLE AREA SD","CONNELLSVILLE TWP EL SCH","7246289299","730 ROCKRIDGE RD","CONNELLSVILLE","PA","15425","4376","730 ROCKRIDGE RD","CONNELLSVILLE","PA","15425","4376","1","1","000","41","40.0221","-79.5651","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","9.56","KG","06",.584
1.013e+12,"WEST CRAWFORD EL SCHOOL",2016,101261302,4939,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",171,"171","38","2.9","2.3","15.8","28.1","12.3","44.7","45","33.9","15.8","24","51.5","23.7","",31,14.6,"60.5","2013","420666004939","101261302","4939","42","4206660","04939","CONNELLSVILLE AREA SD","WEST CRAWFORD EL SCH","7246284497","215 FALLS AVENUE","CONNELLSVILLE","PA","15425","2744","215 FALLS AVE","CONNELLSVILLE","PA","15425","2744","1","1","000","23","40.0116","-79.6161","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24.06","KG","06",.88793103
1.013e+12,"DUNBAR TWP EL SCH",2016,101261302,5048,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",253,"254","75","9.9","9.8","36","39.1","26.8","38.7","35.6","28.7","16","15.4","34.6","9.3","",49,36.6,"74.7","2013","420666005048","101261302","5048","42","4206660","05048","CONNELLSVILLE AREA SD","DUNBAR TWP EL SCH","7246286330","711 RIDGE BLVD","CONNELLSVILLE","PA","15425","1956","711 RIDGE BLVD","CONNELLSVILLE","PA","15425","1956","1","1","000","23","40.0206","-79.618","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.76","KG","06",.59674503
1.013e+12,"DUNBAR TWP EL SCH",2015,101261302,5048,"","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",291,"290","59","7.6","6.9","44.1","36.1","19.7","37.3","41.9","36.2","11.9","14.4","37.2","6.8","CONNELLSVILLE AREA SD",43.7,26.6,"81.4","2013","420666005048","101261302","5048","42","4206660","05048","CONNELLSVILLE AREA SD","DUNBAR TWP EL SCH","7246286330","711 RIDGE BLVD","CONNELLSVILLE","PA","15425","1956","711 RIDGE BLVD","CONNELLSVILLE","PA","15425","1956","1","1","000","23","40.0206","-79.618","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.76","KG","06",.59674503
1.013e+12,"CLIFFORD N PRITTS EL",2016,101261302,5047,"FAYET","CONNELLSVILLE AREA S","All Students","School Total","English Language Arts","Math","Science",117,"117","31","6","10.3","16.1","47","24.8","45.2","38.5","32.5","25.8","8.5","32.5","12.9","",53,35.1,"61.3","2013","420666005047","101261302","5047","42","4206660","05047","CONNELLSVILLE AREA SD","CLIFFORD N PRITTS EL SCH","7244553500","1542 INDIAN CREEK VALLEY ROAD","MELCROFT","PA","15462","","1542 INDIAN CREEK VALLEY RD","MELCROFT","PA","15462","","1","1","000","42","40.0604","-79.3711","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","14.71","KG","06",.58035714
1.141e+12,"CONRAD WEISER WEST ELEM",2016,114061103,5203,"BERKS","CONRAD WEISER AREA S","All Students","School Total","English Language Arts","Math","Science",175,"176","74","14.3","18.2","20.3","37.1","31.3","55.4","34.9","29.5","10.8","13.7","21","13.5","",51.4,49.5,"75.7","2013","420678005203","114061103","5203","42","4206780","05203","CONRAD WEISER AREA SD","CONRAD WEISER WEST EL SCH","6105892501","102 S 3RD ST","WOMELSDORF","PA","19567","1227","102 SOUTH 3RD ST","WOMELSDORF","PA","19567","1227","1","1","000","21","40.3653","-76.1889","42011","BERKS COUNTY","4206","2","N","2","2","PS","2","PS","1","FN","2","PS","2","PS","2","PS","35.2","KG","04",-.01902748
1.141e+12,"CONRAD WEISER EAST EL",2015,114061103,7284,"","CONRAD WEISER AREA S","All Students","School Total","English Language Arts","Math","Science",186,"186","87","20.4","18.8","51.7","49.5","38.7","35.6","21","21.5","9.2","9.1","21","3.4","CONRAD WEISER AREA SD",69.9,57.5,"87.3","2013","420678009944","114061103","7284","42","4206780","09944","CONRAD WEISER AREA SD","CONRAD WEISER EAST EL SCH","6106789901","200 LINCOLN DR","WERNERSVILLE","PA","19565","1640","200 LINCOLN DR","WERNERSVILLE","PA","19565","1640","1","1","000","21","40.3299","-76.0863","42011","BERKS COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.4","KG","04",.22083333
1.141e+12,"CONRAD WEISER EAST ELEM",2016,114061103,7284,"BERKS","CONRAD WEISER AREA S","All Students","School Total","English Language Arts","Math","Science",194,"194","96","17","30.9","34.4","47.4","29.9","53.1","28.4","24.2","11.5","7.2","14.9","1","",64.4,60.8,"87.5","2013","420678009944","114061103","7284","42","4206780","09944","CONRAD WEISER AREA SD","CONRAD WEISER EAST EL SCH","6106789901","200 LINCOLN DR","WERNERSVILLE","PA","19565","1640","200 LINCOLN DR","WERNERSVILLE","PA","19565","1640","1","1","000","21","40.3299","-76.0863","42011","BERKS COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.4","KG","04",.22083333
1.141e+12,"CONRAD WEISER MIDDLE SCHOO",2016,114061103,7651,"BERKS","CONRAD WEISER AREA S","All Students","School Total","English Language Arts","Math","Science",760,"760","205","8.4","11.3","34.6","46.1","28.8","39.5","36.7","34.3","14.1","8.8","25.5","11.7","",54.5,40.1,"74.1","2013","420678000537","114061103","7651","42","4206780","00537","CONRAD WEISER AREA SD","CONRAD WEISER MS","6106938514","347 EAST PENN AVENUE","ROBESONIA","PA","19551","","347 EAST PENN AVE","ROBESONIA","PA","19551","","1","1","000","21","40.3502","-76.1239","42011","BERKS COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","59.27","05","08",.33371824
1.141e+12,"CONRAD WEISER WEST EL",2015,114061103,5203,"","CONRAD WEISER AREA S","All Students","School Total","English Language Arts","Math","Science",165,"163","89","13.9","9.2","32.6","46.7","24.5","47.2","24.8","37.4","12.4","14.5","28.8","7.9","CONRAD WEISER AREA SD",60.6,33.7,"79.8","2013","420678005203","114061103","5203","42","4206780","05203","CONRAD WEISER AREA SD","CONRAD WEISER WEST EL SCH","6105892501","102 S 3RD ST","WOMELSDORF","PA","19567","1227","102 SOUTH 3RD ST","WOMELSDORF","PA","19567","1227","1","1","000","21","40.3653","-76.1889","42011","BERKS COUNTY","4206","2","N","2","2","PS","2","PS","1","FN","2","PS","2","PS","2","PS","35.2","KG","04",-.01902748
1.141e+12,"CONRAD WEISER MIDDLE",2015,114061103,7651,"","CONRAD WEISER AREA S","All Students","School Total","English Language Arts","Math","Science",786,"784","194","11.7","8.4","33","42.6","33.5","35.1","37.2","35.7","19.1","8.5","22.3","12.9","CONRAD WEISER AREA SD",54.3,41.9,"68.1","2013","420678000537","114061103","7651","42","4206780","00537","CONRAD WEISER AREA SD","CONRAD WEISER MS","6106938514","347 EAST PENN AVENUE","ROBESONIA","PA","19551","","347 EAST PENN AVE","ROBESONIA","PA","19551","","1","1","000","21","40.3502","-76.1239","42011","BERKS COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","59.27","05","08",.33371824
1.030e+12,"CORNELL HS",2015,103022103,8087,"","CORNELL SD","All Students","School Total","English Language Arts","Math","Science",87,"87","38","3.4","1.1","5.3","42.5","6.9","31.6","44.8","29.9","23.7","9.2","62.1","39.5","CORNELL SD",45.9,8,"36.9","2013","420681007335","103022103","8087","42","4206810","07335","CORNELL SD","CORNELL HS","4122645010","1099 MAPLE ST","CORAOPOLIS","PA","15108","","1099 MAPLE ST","CORAOPOLIS","PA","15108","","1","1","000","21","40.5093","-80.1681","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","26.4","07","12",.65084746
1.030e+12,"CORNELL EL SCH",2015,103022103,6944,"","CORNELL SD","All Students","School Total","English Language Arts","Math","Science",179,"179","33","10.1","12.8","24.2","43.6","21.8","33.3","31.8","33","15.2","14.5","32.4","27.3","CORNELL SD",53.7,34.6,"57.5","2013","420681006944","103022103","6944","42","4206810","06944","CORNELL SD","CORNELL EL SCH","4122645010","1099 MAPLE STREET EXT","CORAOPOLIS","PA","15108","2910","1099 MAPLE ST EXT","CORAOPOLIS","PA","15108","2910","1","1","000","21","40.5109","-80.1644","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","25.6","KG","06",.65527066
1.030e+12,"CORNELL EL SCH",2016,103022103,6944,"ALLEG","CORNELL SD","All Students","School Total","English Language Arts","Math","Science",173,"174","48","12.7","13.2","45.8","41","26.4","22.9","25.4","28.7","10.4","20.8","31.6","20.8","",53.7,39.6,"68.7","2013","420681006944","103022103","6944","42","4206810","06944","CORNELL SD","CORNELL EL SCH","4122645010","1099 MAPLE STREET EXT","CORAOPOLIS","PA","15108","2910","1099 MAPLE ST EXT","CORAOPOLIS","PA","15108","2910","1","1","000","21","40.5109","-80.1644","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","25.6","KG","06",.65527066
1.030e+12,"CORNELL HS",2016,103022103,8087,"ALLEG","CORNELL SD","All Students","School Total","English Language Arts","Math","Science",99,"99","48","11.1","3","10.4","42.4","6.1","35.4","37.4","30.3","12.5","9.1","60.6","41.7","",53.5,9.1,"45.8","2013","420681007335","103022103","8087","42","4206810","07335","CORNELL SD","CORNELL HS","4122645010","1099 MAPLE ST","CORAOPOLIS","PA","15108","","1099 MAPLE ST","CORAOPOLIS","PA","15108","","1","1","000","21","40.5093","-80.1681","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","26.4","07","12",.65084746
1.134e+12,"UNION CANAL EL SCH",2016,113381303,7300,"LEBAN","CORNWALL-LEBANON SD","All Students","School Total","English Language Arts","Math","Science",206,"207","74","18","23.7","44.6","47.6","34.8","47.3","26.2","25.1","5.4","8.3","16.4","2.7","",65.6,58.5,"91.9","2013","420684009945","113381303","7300","42","4206840","09945","CORNWALL-LEBANON SD","UNION CANAL EL SCH","7172707227","400 NARROWS DR","LEBANON","PA","17046","9257","400 NARROWS DR","LEBANON","PA","17046","9257","1","1","000","41","40.3618","-76.3773","42075","LEBANON COUNTY","4215","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","33","KG","05",.45771144
1.134e+12,"SOUTH LEBANON EL SCH",2016,113381303,2729,"LEBAN","CORNWALL-LEBANON SD","All Students","School Total","English Language Arts","Math","Science",251,"251","76","20.3","30.3","38.2","47","25.9","43.4","26.3","25.9","6.6","6.4","17.9","11.8","",67.3,56.2,"81.6","2013","420684002729","113381303","2729","42","4206840","02729","CORNWALL-LEBANON SD","SOUTH LEBANON EL SCH","7172734546","1825 S 5TH AVE","LEBANON","PA","17042","7998","1825 SOUTH 5TH AVE","LEBANON","PA","17042","7998","1","1","000","23","40.3169","-76.3678","42075","LEBANON COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37","KG","05",.30985915
1.134e+12,"CORNWALL EL SCH",2015,113381303,6302,"","CORNWALL-LEBANON SD","All Students","School Total","English Language Arts","Math","Science",279,"279","94","32.3","35.5","73.4","47.7","29.7","19.1","16.1","24","2.1","3.9","10.8","5.3","CORNWALL-LEBANON SD",80,65.2,"92.5","2013","420684006302","113381303","6302","42","4206840","06302","CORNWALL-LEBANON SD","CORNWALL EL SCH","7172734571","45 BURD COLEMAN RD","CORNWALL","PA","17042","0308","45 BURD COLEMAN RD","CORNWALL","PA","17042","0308","1","1","000","41","40.2753","-76.4141","42075","LEBANON COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","35.5","KG","05",.22965642
1.134e+12,"CEDAR CREST MS",2016,113381303,6301,"LEBAN","CORNWALL-LEBANON SD","All Students","School Total","English Language Arts","Math","Science",1064,"1064","382","23.6","17.5","34.6","43.2","28.3","28.8","27.8","30.1","18.6","5.4","24.2","18.1","",66.8,45.8,"63.4","2013","420684006301","113381303","6301","42","4206840","06301","CORNWALL-LEBANON SD","CEDAR CREST MS","7172722032","101 E EVERGREEN RD","LEBANON","PA","17042","7598","101 EAST EVERGREEN RD","LEBANON","PA","17042","7598","1","1","000","23","40.3116","-76.4014","42075","LEBANON COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","69.65","06","08",.31876138
